TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
1228	3级家族礼盒	Kin_Gift_Box_3	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、元宝、银两[-]等奖励	20000	1	1	1000	2	1	0	99999	1019										
1229	4级家族礼盒	Kin_Gift_Box_4	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、元宝、银两[-]等奖励	20000	1	1	1000	2	1	0	99999	1020										
1230	5级家族礼盒	Kin_Gift_Box_5	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、元宝、银两[-]等奖励	20000	1	1	1000	3	1	0	99999	1021										
1231	6级家族礼盒	Kin_Gift_Box_6	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、元宝、银两[-]等奖励	20000	1	1	1000	3	1	0	99999	1022										
1232	7级家族礼盒	Kin_Gift_Box_7	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	4	1	0	99999	1023										
1233	8级家族礼盒	Kin_Gift_Box_8	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	5	1	0	99999	1024										
3767	9级帮派礼盒	Kin_Gift_Box_9	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	5	1	0	99999	3767										
3768	10级帮派礼盒	Kin_Gift_Box_10	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	5	1	0	99999	3768										
6385	11级帮派礼盒	Kin_Gift_Box_11	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	5	1	0	99999	6385										
7424	12级帮派礼盒	Kin_Gift_Box_12	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	5	1	0	99999	7424										
8378	13级帮派礼盒	Kin_Gift_Box_13	34	1226	1226		RandomItem	1	打开后随机获得一个物品\n有可能获得[FFFE0D]洗髓丹、魂石、水晶、同伴技能书、真气、银两[-]等奖励	20000	1	1	1000	5	1	0	99999	8378										
1234	玫瑰花	qinmi_hua1	34	1023	1023		Rose	1	赠送好友后双方增加50点亲密度，只能对女性角色赠送\n[FFFE0D]每天只能给同一个好友赠送5朵[-]		1	1			1	0	99999											
1235	幸运草	qinmi_hua2	34	1024	1024		Grass	1	赠送好友后双方增加50点亲密度，只能对男性角色赠送\n[FFFE0D]每天只能给同一个好友赠送5棵[-]		1	1			1	0	99999											
1240	首储礼包	FirstRecharge_Gift	34	1240	1240		RandomItemByLevel	1	完成首次储值后获得的馈赠	1610000	1	1	1000	7	1	0	99999	108										
1458	首储附赠礼包	FirstRecharge_Gift1	34	1240	1240		RandomItem	1	完成首次储值后获得的附赠礼包	2095000	1	1	1000	7	1	0	99999	1241										
1459	首储附赠礼包	FirstRecharge_Gift2	34	1240	1240		RandomItem	1	完成首次储值后获得的附赠礼包	2580000	1	1	1000	7	1	0	99999	1242										
1460	首储附赠礼包	FirstRecharge_Gift3	34	1240	1240		RandomItem	1	完成首次储值后获得的附赠礼包	3065000	1	1	1000	7	1	0	99999	1243										
1461	首储附赠礼包	FirstRecharge_Gift4	34	1240	1240		RandomItem	1	完成首次储值后获得的附赠礼包	3550000	1	1	1000	7	1	0	99999	1244										
1462	首储附赠礼包	FirstRecharge_Gift5	34	1240	1240		RandomItem	1	完成首次储值后获得的附赠礼包	4035000	1	1	1000	7	1	0	99999	1245										
2275	首储附赠礼包	FirstRecharge_Gift6	34	1240	1240		RandomItem	1	完成首次储值后获得的附赠礼包	4520000	1	1	1000	7	1	0	99999	1246										
1242	超值白银礼包	Recharge_Gift_1	34	1242	1242		RandomItemByTimeFrame	1			1	1	1000	2	1	0	99999	32										
1243	盟主的馈赠	BossBox_Normal	34	100	100		RandomItemByLevel	1	武林盟主赠予，打开后从以下奖励中获得一种：\n[FFFE0D]武林荣誉、宝石、贡献、水晶[-]		1	1	1000		1	0	99999	16										
1245	盟主的馈赠	BossBox_Senior	34	100	100		RandomItemByLevel	1	武林盟主赠予，打开后从以下奖励中获得一种：\n[FFFE0D]武林荣誉、宝石、贡献、水晶[-]		1	1	1000		1	0	99999	17										
4624	传承武器宝箱	Inherit_Weapon	34	100	100		RandomItemByTimeFrame	1	打开后从以下奖励中获得一种：\n[FFFE0D]传承武器、传承武器碎片、水晶[-]		1	1	1000	3	1	0	99999	23										
4633	稀有武器宝箱	Rare_Weapon	34	100	100		RandomItemByTimeFrame	1	打开后从以下奖励中获得一种：\n[FFFE0D]稀有武器、稀有武器碎片、水晶[-]		1	1	1000	4	1	0	99999	24										
4641	传承首饰宝箱	Inherit_Jewelry	34	100	100		RandomItemByTimeFrame	1	打开后从以下奖励中获得一种：\n[FFFE0D]传承首饰、传承首饰碎片、水晶[-]		1	1	1000	3	1	0	99999	25										
4652	稀有首饰宝箱	Rare_Jewelry	34	100	100		RandomItemByTimeFrame	1	打开后从以下奖励中获得一种：\n[FFFE0D]稀有首饰、稀有首饰碎片、水晶[-]		1	1	1000	4	1	0	99999	26										
4660	传承防具宝箱	Inherit_Armor	34	100	100		RandomItemByTimeFrame	1	打开后从以下奖励中获得一种：\n[FFFE0D]传承防具、传承防具碎片、水晶[-]		1	1	1000	3	1	0	99999	27										
4668	稀有防具宝箱	Rare_Armor	34	100	100		RandomItemByTimeFrame	1	打开后从以下奖励中获得一种：\n[FFFE0D]稀有防具、稀有防具碎片、水晶[-]		1	1	1000	4	1	0	99999	28										
4676	家俱材料宝箱	Furniture_Normal	34	100	100		RandomItem	1	使用后，可获得随机等级的一种家俱材料。		1	1	1000	3	1	0	99999	4676										
4679	高级家俱材料宝箱	Furniture_Better	34	100	100		RandomItem	1	使用后，可获得随机等级的一种家俱材料，有机会获得符合当前伺服器等级的顶级家俱材料。		1	1	1000	4	1	0	99999	4679										
4787	随机3级家俱材料宝箱	Furniture_Level3_Random	34	100	100		RandomItem	1	使用后，可随机获得一种三级家具材料。		1	1	1000	4	1	0	99999	4787	1									
4684	同伴招募宝箱	Partner_Call_Box	34	100	100		RandomItem	1	打开后从以下奖励中获得一种：\n[FFFE0D]随机SS级同伴、随机S级同伴、随机A级同伴、资质丹、洗髓丹[-]		1	1	1000	4	1	0	99999	4801										
6261	师徒试炼首次宝箱	TeacherStudent_Box1	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	62610										
6262	师徒试炼宝箱	TeacherStudent_Box2	34	786	786		RandomItem	1			1	1	1000	4	1	0	99999	62620										
4687	黎饰宝箱	SilverBoard_Box	34	100	100		RandomItem	1	打开后从以下奖励中获得一种：\n[FFFE0D]50黎饰、100黎饰、200黎饰、500黎饰、1000黎饰[-]		1	1	1000	4	1	0	99999	4687										
4685	时限时装宝箱	Timelimit_Fashionshow_Normal	34	100	100		RandomItem	1	打开后从以下奖励中获得一种：\n[FFFE0D]<斗笠系列>时装·3天、<学院系列>时装·3天、<冬季系列>时装·3天[-]		1	1	1000	3	1	0	99999	4685										
4686	高级时限时装宝箱	Timelimit_Fashionshow_Better	34	100	100		RandomItem	1	打开后从以下奖励中获得一种：\n[FFFE0D]<斗笠系列>时装·7天、<学院系列>时装·7天、<冬季系列>时装·7天[-]		1	1	1000	4	1	0	99999	4686										
6265	银两100000	Coin_Box_10W	34	4694	4694		RandomItem	1	使用获得：\n[FFFE0D]100000银两[-]		1	1	1000	5	1	0	99999	6265										
4694	银两500000	Coin_Box_50W	34	4694	4694		RandomItem	1	使用获得：\n[FFFE0D]500000银两[-]		1	1	1000	6	1	0	99999	4694										
4695	银两1000000	Coin_Box_100W	34	4694	4694		RandomItem	1	使用获得：\n[FFFE0D]1000000银两[-]		1	1	1000	7	1	0	99999	4695										
4707	黎饰高级宝箱	SilverBoard_Box_Better	34	100	100		RandomItem	1	打开后从以下奖励中获得一种：\n[FFFE0D]200黎饰、300黎饰、500黎饰、1000黎饰、1500黎饰[-]		1	1	1000	5	1	0	99999	4707										
4708	庆典水晶宝箱	Crystal_Box	34	100	100		RandomItem	1	打开后从以下奖励中获得一种：\n[FFFE1D]蓝水晶*10、紫水晶*5、橙水晶[-]		1	1	1000	4	1	0	99999	4708										
4791	周年庆狂欢宝箱	AnniversaryCelebration_Box1	34	100	100		RandomItemByLevel	1	周年庆典的专属奖励宝箱，打开后从以下奖励中获得一种：\n[FFFE0D]头衔权杖、稀有装备、魂石、水晶、高级藏宝图材料、元宝、贡献、银两[-]		1	1	1000	4	1	0	99999	129		131								
4792	周年庆盛典宝箱	AnniversaryCelebration_Box2	34	100	100		RandomItemByLevel	1	周年庆典的专属奖励宝箱，打开后从以下奖励中获得一种：\n[FFFE0D]头衔权杖、稀有装备、魂石、水晶、元宝、贡献、银两[-]		1	1	1000	5	1	0	99999	130		131								
6866	公测狂欢宝箱	GongCeCelebration_Box	34	786	786		RandomItemByLevel	1	公测庆典的专属奖励宝箱，打开后从以下奖励中获得一种：\n[FFFE0D]头衔权杖、稀有装备、魂石、水晶、高级藏宝图材料、元宝、贡献、银两[-]		1	1	1000	5	1	0	99999	144		131								
6878	公测盛典宝箱	GongCeCelebration_Box1	34	786	786		RandomItemByLevel	1	公测庆典的专属奖励宝箱，打开后从以下奖励中获得一种：\n[FFFE0D]头衔权杖、稀有装备、魂石、水晶、高级藏宝图材料、元宝、贡献、银两[-]		1	1	1000	6	1	0	99999	145		131								
5411	盛夏狂欢礼包	SummerCelebration_Box1	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	5411	1									
5426	盛夏狂欢礼包	SummerCelebration_Box11	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	5426	1									
5427	盛夏狂欢礼包	SummerCelebration_Box111	34	786	786		RandomItem	1			1	1	1000	5	1	0	99999	5427	1									
5412	盛夏庆典礼包	SummerCelebration_Box2	34	786	786		RandomItem	1			1	1	1000	6	1	0	99999	5412	1									
5428	盛夏庆典礼包	SummerCelebration_Box22	34	786	786		RandomItem	1			1	1	1000	6	1	0	99999	5428	1									
5429	盛夏庆典礼包	SummerCelebration_Box222	34	786	786		RandomItem	1			1	1	1000	6	1	0	99999	5429	1									
6381	花好月圆礼包	MiddleAntumn30_Kor	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]300元宝，绿水晶*10、50000银币、黄金宝箱*10[-]		1	1	1000	6	1	0	99999	6381	1									
6382	月满乾坤礼包	MiddleAntumn98_Kor	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级随机魂石*1、绿水晶*5、蓝水晶*5、银币*100000[-]		1	1	1000	6	1	0	99999	6382	1									
6383	和和美美礼包	MiddleAntumn298_Kor	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级随机魂石*1、3级随机魂石*1、高级藏宝图*1、99朵玫瑰花*1、99棵幸运草*1[-]		1	1	1000	6	1	0	99999	6383	1									
6384	春花秋月礼包	MiddleAntumn648_Kor	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级本命武器任选礼盒*1，4级随机同伴技能书*1、高级修为书*1、99朵玫瑰花*1、99棵幸运草*1[-]		1	1	1000	6	1	0	99999	6384	1									
5991	盛夏骄阳礼包	SummerCelebration_Box3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、花草礼包*12、新颖图屏风、寒霜坐骑外装（30天）[-]		1	1	1000	7	1	0	99999	5991	1									
5992	盛夏骄阳礼包	SummerCelebration_Box33	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、橙水晶*3、璀璨的神秘矿石、新颖图屏风、寒霜坐骑外装（30天）[-]		1	1	1000	7	1	0	99999	5992	1									
5993	盛夏苍翠礼包	SummerCelebration_Box4	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、花草礼包*5、头像框·夏树苍翠（永久）、小黑坐骑外装（30天）[-]		1	1	1000	6	1	0	99999	5993	1									
5994	盛夏苍翠礼包	SummerCelebration_Box44	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、花草礼包*5、头像框·夏树苍翠（永久）、小黑坐骑外装（30天）[-]		1	1	1000	6	1	0	99999	5994	1									
5995	盛夏苍翠礼包	SummerCelebration_Box444	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、橙水晶、璀璨的神秘矿石、随机4级同伴技能书、头像框·夏树苍翠（永久）、小黑坐骑外装（30天）[-]		1	1	1000	6	1	0	99999	5995	1									
5996	盛夏莲碧礼包	SummerCelebration_Box5	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、贡献*10000、银两*100000、花草礼包*2[-]		1	1	1000	5	1	0	99999	5996	1									
5997	盛夏莲碧礼包	SummerCelebration_Box55	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000贡献元气任选礼盒、银两*100000、花草礼包*2[-]		1	1	1000	5	1	0	99999	5997	1									
5998	盛夏莲碧礼包	SummerCelebration_Box555	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000贡献元气任选礼盒、银两*100000、橙水晶[-]		1	1	1000	5	1	0	99999	5998	1									
5999	盛夏蝉鸣礼包	SummerCelebration_Box6	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]元宝*300、紫水晶*2、贡献*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	5999	1									
6000	盛夏蝉鸣礼包	SummerCelebration_Box66	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]紫水晶*3、3000贡献元气任选礼盒、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	6000	1									
6001	盛夏蝉鸣礼包	SummerCelebration_Box666	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]橙水晶、3000贡献元气任选礼盒、银两*50000[-]		1	1	1000	4	1	0	99999	6001	1									
6174	忠贞不渝礼包	LoverCelebration_Box1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、花草礼包*12、新颖图屏风、寒霜坐骑外装（30天）[-]		1	1	1000	4	1	0	99999	6174	1									
6175	忠贞不渝礼包	LoverCelebration_Box11	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、烟花·心心相印*3、真气*20000、任脉·曲骨通穴秘卷*10、督脉·长强通穴秘卷*10[-]		1	1	1000	4	1	0	99999	6175	1									
6176	白头相守礼包	LoverCelebration_Box2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、花草礼包*5[-]		1	1	1000	4	1	0	99999	6176	1									
6177	白头相守礼包	LoverCelebration_Box22	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、真气*10000、任脉·曲骨通穴秘卷*10、督脉·长强通穴秘卷*10[-]		1	1	1000	4	1	0	99999	6177	1									
6178	白头相守礼包	LoverCelebration_Box222	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、橙水晶、璀璨的神秘矿石、真气*10000、任脉·曲骨通穴秘卷*10、督脉·长强通穴秘卷*10[-]		1	1	1000	4	1	0	99999	6178	1									
6179	天作之合礼包	LoverCelebration_Box3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、贡献*10000、银两*100000、花草礼包*2[-]		1	1	1000	4	1	0	99999	6179	1									
6180	天作之合礼包	LoverCelebration_Box33	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、真气*10000、银两*100000、花草礼包*2[-]		1	1	1000	4	1	0	99999	6180	1									
6181	天作之合礼包	LoverCelebration_Box333	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、真气*10000、银两*100000、橙水晶[-]		1	1	1000	4	1	0	99999	6181	1									
6182	琴瑟在御礼包	LoverCelebration_Box4	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]元宝*300、紫水晶*2、贡献*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	6182	1									
6183	琴瑟在御礼包	LoverCelebration_Box44	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]紫水晶*3、真气*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	6183	1									
6184	琴瑟在御礼包	LoverCelebration_Box444	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]橙水晶、真气*3000、银两*50000[-]		1	1	1000	4	1	0	99999	6184	1									
7110	感激涕零礼包	LoverCelebration_Box1_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、花草礼包*12、新颖图屏风、寒霜坐骑外装（30天）[-]		1	1	1000	4	1	0	99999	7110	1									
7111	感激涕零礼包	LoverCelebration_Box11_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]SS级同伴挑选礼盒、SS级本命武器挑选礼盒、烟花·心心相印*3、真气*20000、通穴秘卷任选礼盒*20[-]		1	1	1000	4	1	0	99999	7111	1									
7112	投桃报李礼包	LoverCelebration_Box2_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*6、紫水晶*5、花草礼包*5[-]		1	1	1000	4	1	0	99999	7112	1									
7113	投桃报李礼包	LoverCelebration_Box22_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、紫水晶*5、真气*10000、任脉·曲骨通穴秘卷*10、督脉·长强通穴秘卷*10[-]		1	1	1000	4	1	0	99999	7113	1									
7114	投桃报李礼包	LoverCelebration_Box222_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱*2、橙水晶、璀璨的神秘矿石、真气*10000、通穴秘卷任选礼盒*20[-]		1	1	1000	4	1	0	99999	7114	1									
7115	知恩图报礼包	LoverCelebration_Box3_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、贡献*10000、银两*100000、花草礼包*2[-]		1	1	1000	4	1	0	99999	7115	1									
7116	知恩图报礼包	LoverCelebration_Box33_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、真气*10000、银两*100000、花草礼包*2[-]		1	1	1000	4	1	0	99999	7116	1									
7117	知恩图报礼包	LoverCelebration_Box333_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、真气*10000、银两*100000、橙水晶[-]		1	1	1000	4	1	0	99999	7117	1									
7118	饮水思源礼包	LoverCelebration_Box4_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]元宝*300、紫水晶*2、贡献*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	7118	1									
7119	饮水思源礼包	LoverCelebration_Box44_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]紫水晶*3、真气*3000、银两*50000、黄金宝箱*10[-]		1	1	1000	4	1	0	99999	7119	1									
7120	饮水思源礼包	LoverCelebration_Box444_XM	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]橙水晶、真气*3000、银两*50000[-]		1	1	1000	4	1	0	99999	7120	1									
6224	情窦初开礼包	XM_LoverCelebration_Box1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]橙水晶、3000贡献元气任选礼盒、银两*50000[-]		1	1	1000	4	1	0	99999	6224	1									
