ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
131	螭魅雪狐	1		31	7712	7712		
131	螭魅雪狐	2		31	7712	7712		
131	螭魅雪狐	3		31	7712	7712		
131	螭魅雪狐	4		31	7712	7712		
131	螭魅雪狐	5		31	7712	7712		
131	螭魅雪狐	6		31	7712	7712		
131	螭魅雪狐	7		31	7712	7712		
131	螭魅雪狐	8		31	7712	7712		
131	螭魅雪狐	9		31	7712	7712		
131	螭魅雪狐	10		31	7712	7712		
131	螭魅雪狐	11		31	7712	7712		
131	螭魅雪狐	12		31	7712	7712		
131	螭魅雪狐	13		31	7712	7712		
131	螭魅雪狐	14		31	7712	7712		
131	螭魅雪狐	15		31	7712	7712		
131	螭魅雪狐	16		31	7712	7712		
131	螭魅雪狐	17		31	7712	7712		
131	螭魅雪狐	18		31	7712	7712		
131	螭魅雪狐	19		31	7712	7712		
131	螭魅雪狐	20		31	7712	7712		
132	幽炎·螭魅雪狐	1		32	7713	7713		
132	幽炎·螭魅雪狐	2		32	7713	7713		
132	幽炎·螭魅雪狐	3		32	7713	7713		
132	幽炎·螭魅雪狐	4		32	7713	7713		
132	幽炎·螭魅雪狐	5		32	7713	7713		
132	幽炎·螭魅雪狐	6		32	7713	7713		
132	幽炎·螭魅雪狐	7		32	7713	7713		
132	幽炎·螭魅雪狐	8		32	7713	7713		
132	幽炎·螭魅雪狐	9		32	7713	7713		
132	幽炎·螭魅雪狐	10		32	7713	7713		
132	幽炎·螭魅雪狐	11		32	7713	7713		
132	幽炎·螭魅雪狐	12		32	7713	7713		
132	幽炎·螭魅雪狐	13		32	7713	7713		
132	幽炎·螭魅雪狐	14		32	7713	7713		
132	幽炎·螭魅雪狐	15		32	7713	7713		
132	幽炎·螭魅雪狐	16		32	7713	7713		
132	幽炎·螭魅雪狐	17		32	7713	7713		
132	幽炎·螭魅雪狐	18		32	7713	7713		
132	幽炎·螭魅雪狐	19		32	7713	7713		
132	幽炎·螭魅雪狐	20		32	7713	7713		
133	血瞳·啸霜	1		33	8252	8252		
133	血瞳·啸霜	2		33	8252	8252		
133	血瞳·啸霜	3		33	8252	8252		
133	血瞳·啸霜	4		33	8252	8252		
133	血瞳·啸霜	5		33	8252	8252		
133	血瞳·啸霜	6		33	8252	8252		
133	血瞳·啸霜	7		33	8252	8252		
133	血瞳·啸霜	8		33	8252	8252		
133	血瞳·啸霜	9		33	8252	8252		
133	血瞳·啸霜	10		33	8252	8252		
133	血瞳·啸霜	11		33	8252	8252		
133	血瞳·啸霜	12		33	8252	8252		
133	血瞳·啸霜	13		33	8252	8252		
133	血瞳·啸霜	14		33	8252	8252		
133	血瞳·啸霜	15		33	8252	8252		
133	血瞳·啸霜	16		33	8252	8252		
133	血瞳·啸霜	17		33	8252	8252		
133	血瞳·啸霜	18		33	8252	8252		
133	血瞳·啸霜	19		33	8252	8252		
133	血瞳·啸霜	20		33	8252	8252		
134	血瞳·荒尘	1		34	8253	8253		
134	血瞳·荒尘	2		34	8253	8253		
134	血瞳·荒尘	3		34	8253	8253		
134	血瞳·荒尘	4		34	8253	8253		
134	血瞳·荒尘	5		34	8253	8253		
134	血瞳·荒尘	6		34	8253	8253		
134	血瞳·荒尘	7		34	8253	8253		
134	血瞳·荒尘	8		34	8253	8253		
134	血瞳·荒尘	9		34	8253	8253		
134	血瞳·荒尘	10		34	8253	8253		
134	血瞳·荒尘	11		34	8253	8253		
134	血瞳·荒尘	12		34	8253	8253		
134	血瞳·荒尘	13		34	8253	8253		
134	血瞳·荒尘	14		34	8253	8253		
134	血瞳·荒尘	15		34	8253	8253		
134	血瞳·荒尘	16		34	8253	8253		
134	血瞳·荒尘	17		34	8253	8253		
134	血瞳·荒尘	18		34	8253	8253		
134	血瞳·荒尘	19		34	8253	8253		
134	血瞳·荒尘	20		34	8253	8253		
135	蓝狼	1		35	8273	8273		
135	蓝狼	2		35	8273	8273		
135	蓝狼	3		35	8273	8273		
135	蓝狼	4		35	8273	8273		
135	蓝狼	5		35	8273	8273		
135	蓝狼	6		35	8273	8273		
135	蓝狼	7		35	8273	8273		
135	蓝狼	8		35	8273	8273		
135	蓝狼	9		35	8273	8273		
135	蓝狼	10		35	8273	8273		
135	蓝狼	11		35	8273	8273		
135	蓝狼	12		35	8273	8273		
135	蓝狼	13		35	8273	8273		
135	蓝狼	14		35	8273	8273		
135	蓝狼	15		35	8273	8273		
135	蓝狼	16		35	8273	8273		
135	蓝狼	17		35	8273	8273		
135	蓝狼	18		35	8273	8273		
135	蓝狼	19		35	8273	8273		
135	蓝狼	20		35	8273	8273		
136	众星攒月驹	1		36	8369	8369		
136	众星攒月驹	2		36	8369	8369		
136	众星攒月驹	3		36	8369	8369		
136	众星攒月驹	4		36	8369	8369		
136	众星攒月驹	5		36	8369	8369		
136	众星攒月驹	6		36	8369	8369		
136	众星攒月驹	7		36	8369	8369		
136	众星攒月驹	8		36	8369	8369		
136	众星攒月驹	9		36	8369	8369		
136	众星攒月驹	10		36	8369	8369		
136	众星攒月驹	11		36	8369	8369		
136	众星攒月驹	12		36	8369	8369		
136	众星攒月驹	13		36	8369	8369		
136	众星攒月驹	14		36	8369	8369		
136	众星攒月驹	15		36	8369	8369		
136	众星攒月驹	16		36	8369	8369		
136	众星攒月驹	17		36	8369	8369		
136	众星攒月驹	18		36	8369	8369		
136	众星攒月驹	19		36	8369	8369		
136	众星攒月驹	20		36	8369	8369		
201	天王帮信物	1			2424	2424		
201	峨嵋派信物	2			2425	2425		
201	桃花岛信物	3			2427	2427		
201	逍遥派信物	4			2426	2426		
201	武当派信物	5			2428	2428		
201	天忍教信物	6			2429	2429		
201	少林寺信物	7			2430	2430		
201	翠烟派信物	8			2431	2431		
201	唐门派信物	9			2432	2432		
201	崑仑派信物	10			2433	2433		
201	丐帮派信物	11			3775	3775		
201	五毒教信物	12			3776	3776		
201	藏剑山庄信物	13			3779	3779		
201	长歌门信物	14			3780	3780		
201	天山派信物	15			3781	3781		
201	霸刀山庄信物	16			3782	3782		
201	华山派信物	17			3783	3783		
201	XX帮信物18	18			3784	3784		
201	XX帮信物19	19			3785	3785		
201	XX帮信物20	20			3786	3786		
301	傲血丹青·薄荷绿	1|7|10|11|16	1	7001	11001	11001		
301	青灯曳影·薄荷绿	2|5|6|8|10|14|15|17	2	9001	11011	11011		
301	青玉云歌·薄荷绿	3|12|16	2	8001	11021	11021		
301	千叶森罗·薄荷绿	4|5|9|13|15|17	1	6001	11031	11031		
302	傲血丹青·赤阳红	1|7|10|11|16	1	7002	11002	11002		
302	青灯曳影·熏香紫	2|5|6|8|10|14|15|17	2	9002	11012	11012		
302	青玉云歌·绽放橙	3|12|16	2	8002	11022	11022		
302	千叶森罗·海洋蓝	4|5|9|13|15|17	1	6002	11032	11032		
303	傲血丹青·妖姬蓝	1|7|10|11|16	1	7003	11003	11003		
303	青灯曳影·蝴蝶蓝	2|5|6|8|10|14|15|17	2	9003	11013	11013		
303	青玉云歌·玫瑰粉	3|12|16	2	8003	11023	11023		
303	千叶森罗·香墨黑	4|5|9|13|15|17	1	6003	11033	11033		
304	傲血丹青·香墨黑	1|7|10|11|16	1	7004	11004	11004		
304	青灯曳影·香墨黑	2|5|6|8|10|14|15|17	2	9004	11014	11014		
304	青玉云歌·赤阳红	3|12|16	2	8004	11024	11024		
304	千叶森罗·杏笺黄	4|5|9|13|15|17	1	6004	11034	11034		
305	傲血丹青	1|7|10|11|16	1	7001	11001	11001		
305	青灯曳影	2|5|6|8|10|14|15|17	2	9001	11011	11011		
305	青玉云歌	3|12|16	2	8001	11021	11021		
305	千叶森罗	4|5|9|13|15|17	1	6001	11031	11031		
306	天王6	1|7|10|11|16	1	306	11006	11006		
306	峨嵋6	2|5|6|8|10|14|15|17	2	316	11016	11016		
306	桃花6	3|12|16	2	326	11026	11026		
306	逍遥6	4|5|9|13|15|17	1	336	11036	11036		
307	铁血龙胆·落雪白	1|7|10|11|16	1	7005	11005	11005		
307	牡丹望月·百合粉	2|5|6|8|10|14|15|17	2	9005	11015	11015		
307	樱落长空·薄荷绿	3|12|16	2	8005	11025	11025		
307	君子如风·蝴蝶蓝	4|5|9|13|15|17	1	6005	11035	11035		
308	铁血龙胆·赤阳红	1|7|10|11|16	1	7006	11006	11006		
308	牡丹望月·妖姬蓝	2|5|6|8|10|14|15|17	2	9006	11016	11016		
308	樱落长空·赤阳红	3|12|16	2	8006	11026	11026		
308	君子如风·幽暗紫	4|5|9|13|15|17	1	6006	11036	11036		
309	铁血龙胆·翡翠绿	1|7|10|11|16	1	7007	11007	11007		
309	牡丹望月·春意绿	2|5|6|8|10|14|15|17	2	9007	11017	11017		
309	樱落长空·绽放橙	3|12|16	2	8007	11027	11027		
309	君子如风·海洋蓝	4|5|9|13|15|17	1	6007	11037	11037		
310	铁血龙胆·香墨黑	1|7|10|11|16	1	7008	11008	11008		
310	牡丹望月·幽雅紫	2|5|6|8|10|14|15|17	2	9008	11018	11018		
310	樱落长空·水晶紫	3|12|16	2	8008	11028	11028		
310	君子如风·香墨黑	4|5|9|13|15|17	1	6008	11038	11038		
311	铁血龙胆·紫丹褐	1|7|10|11|16	1	7009	11009	11009		
311	牡丹望月·绽放橙	2|5|6|8|10|14|15|17	2	9009	11019	11019		
311	樱落长空·香墨黑	3|12|16	2	8009	11029	11029		
311	君子如风·橄榄绿	4|5|9|13|15|17	1	6009	11039	11039		
312	铁血龙胆·傲阳橙	1|7|10|11|16	1	7010	11010	11010		
312	牡丹望月·赤阳红	2|5|6|8|10|14|15|17	2	9010	11020	11020		
312	樱落长空·落雪白	3|12|16	2	8010	11030	11030		
312	君子如风·苍琅青	4|5|9|13|15|17	1	6010	11040	11040		
313	铁血龙胆·浮影金	1|7|10|11|16	1	7011	12157	12157		
313	牡丹望月·蝴蝶蓝	2|5|6|8|10|14|15|17	2	9011	12159	12159		
313	樱落长空·辉煌金	3|12|16	2	8011	12161	12161		
313	君子如风·丁香紫	4|5|9|13|15|17	1	6011	12163	12163		
314	铁血龙胆·名紫金	1|7|10|11|16	1	7012	12158	12158		
314	牡丹望月·忘忧黄	2|5|6|8|10|14|15|17	2	9012	12160	12160		
314	樱落长空·玫瑰粉	3|12|16	2	8012	12162	12162		
314	君子如风·浮影金	4|5|9|13|15|17	1	6012	12164	12164		
315	铁血龙胆·颜色9	1|7|10|11|16	1	3003	11009	11009		
315	青莲濯雨·颜色9	2|5|6|8|10|14|15|17	2	3103	11019	11019		
315	樱落长空·颜色9	3|12|16	2	3203	11029	11029		
315	晚香如玉·颜色9	4|5|9|13|15|17	1	3303	11039	11039		
316	铁血龙胆·颜色10	1|7|10|11|16	1	3004	11010	11010		
316	青莲濯雨·颜色10	2|5|6|8|10|14|15|17	2	3104	11020	11020		
316	樱落长空·颜色10	3|12|16	2	3204	11030	11030		
316	晚香如玉·颜色10	4|5|9|13|15|17	1	3304	11040	11040		
317	铁血龙胆·颜色11	1|7|10|11|16	1	3005	12157	12157		
317	青莲濯雨·颜色11	2|5|6|8|10|14|15|17	2	3105	12159	12159		
317	樱落长空·颜色11	3|12|16	2	3205	12161	12161		
317	晚香如玉·颜色11	4|5|9|13|15|17	1	3305	12163	12163		
318	铁血龙胆·颜色12	1|7|10|11|16	1	3006	12158	12158		
318	青莲濯雨·颜色12	2|5|6|8|10|14|15|17	2	3106	12160	12160		
318	樱落长空·颜色12	3|12|16	2	3206	12162	12162		
318	晚香如玉·颜色12	4|5|9|13|15|17	1	3306	12164	12164		
319	铁血龙胆·颜色13	1|7|10|11|16	1	3007	11009	11009		
319	青莲濯雨·颜色13	2|5|6|8|10|14|15|17	2	3107	11019	11019		
319	樱落长空·颜色13	3|12|16	2	3207	11029	11029		
319	晚香如玉·颜色13	4|5|9|13|15|17	1	3307	11039	11039		
320	铁血龙胆·颜色14	1|7|10|11|16	1	3008	11010	11010		
320	青莲濯雨·颜色14	2|5|6|8|10|14|15|17	2	3108	11020	11020		
320	樱落长空·颜色14	3|12|16	2	3208	11030	11030		
320	晚香如玉·颜色14	4|5|9|13|15|17	1	3308	11040	11040		
321	铁血龙胆·颜色15	1|7|10|11|16	1	3009	12157	12157		
321	青莲濯雨·颜色15	2|5|6|8|10|14|15|17	2	3109	12159	12159		
321	樱落长空·颜色15	3|12|16	2	3209	12161	12161		
321	晚香如玉·颜色15	4|5|9|13|15|17	1	3309	12163	12163		
322	铁血龙胆·颜色16	1|7|10|11|16	1	3010	12158	12158		
322	青莲濯雨·颜色16	2|5|6|8|10|14|15|17	2	3110	12160	12160		
322	樱落长空·颜色16	3|12|16	2	3210	12162	12162		
322	晚香如玉·颜色16	4|5|9|13|15|17	1	3310	12164	12164		
323	八方云动·朱砂红	1|7|10|11|16	1	7013	12281	12281		
323	傲寒诉雪·赤阳红	2|5|6|8|10|14|15|17	2	9013	12289	12289		
323	墨芷幽兰·赤阳红	3|12|16	2	8013	12297	12297		
323	白玉琅环·赤阳红	4|5|9|13|15|17	1	6013	12305	12305		
324	八方云动·蝴蝶蓝	1|7|10|11|16	1	7014	12282	12282		
324	傲寒诉雪·香墨黑	2|5|6|8|10|14|15|17	2	9014	12290	12290		
324	墨芷幽兰·香墨黑	3|12|16	2	8014	12298	12298		
324	白玉琅环·翡翠绿	4|5|9|13|15|17	1	6014	12306	12306		
325	八方云动·枯木褐	1|7|10|11|16	1	7015	12283	12283		
325	傲寒诉雪·水晶紫	2|5|6|8|10|14|15|17	2	9015	12291	12291		
325	墨芷幽兰·海洋蓝	3|12|16	2	8015	12299	12299		
325	白玉琅环·紫丹褐	4|5|9|13|15|17	1	6015	12307	12307		
326	八方云动·幽暗红	1|7|10|11|16	1	7016	12284	12284		
326	傲寒诉雪·蝴蝶蓝	2|5|6|8|10|14|15|17	2	9016	12292	12292		
326	墨芷幽兰·玫瑰粉	3|12|16	2	8016	12300	12300		
326	白玉琅环·海洋蓝	4|5|9|13|15|17	1	6016	12308	12308		
327	玄甲铁骑·浮影金	1|7|10|11|16	1	7017	12285	12285		
327	雨落尘殇·浮影金	2|5|6|8|10|14|15|17	2	9017	12293	12293		
327	伽蓝听雨·蝴蝶蓝	3|12|16	2	8017	12301	12301		
327	墨语无尘·浮影金	4|5|9|13|15|17	1	6017	12309	12309		
328	玄甲铁骑·幽暗红	1|7|10|11|16	1	7018	12286	12286		
328	雨落尘殇·水晶紫	2|5|6|8|10|14|15|17	2	9018	12294	12294		
328	伽蓝听雨·熏香紫	3|12|16	2	8018	12302	12302		
328	墨语无尘·夜墨蓝	4|5|9|13|15|17	1	6018	12310	12310		
329	玄甲铁骑·熏香紫	1|7|10|11|16	1	7019	12287	12287		
329	雨落尘殇·翡翠绿	2|5|6|8|10|14|15|17	2	9019	12295	12295		
329	伽蓝听雨·橄榄绿	3|12|16	2	8019	12303	12303		
329	墨语无尘·妖姬蓝	4|5|9|13|15|17	1	6019	12311	12311		
330	玄甲铁骑·杏笺黄	1|7|10|11|16	1	7020	12288	12288		
330	雨落尘殇·赤阳红	2|5|6|8|10|14|15|17	2	9020	12296	12296		
330	伽蓝听雨·辉煌金	3|12|16	2	8020	12304	12304		
330	墨语无尘·辉煌金	4|5|9|13|15|17	1	6020	12312	12312		
331	八家将衣服碎片	1|7|10|11|16	1	7017	12285	12285		
331	八家将衣服碎片	2|5|6|8|10|14|15|17	2	9017	12293	12293		
331	八家将衣服碎片	3|12|16	2	8017	12301	12301		
331	八家将衣服碎片	4|5|9|13|15|17	1	6017	12309	12309		
332	艺趣·盛典华服	1|7|10|11|16	1	7017	12285	12285		
332	艺趣·盛典华服	2|5|6|8|10|14|15|17	2	9017	12293	12293		
332	艺趣·盛典华服	3|12|16	2	8017	12301	12301		
332	艺趣·盛典华服	4|5|9|13|15|17	1	6017	12309	12309		
333	狂客·香墨黑	1|7|10|11|16	1	7022	14621	14621		
333	狷者·香墨黑	2|5|6|8|10|14|15|17	2	9022	14625	14625		
333	魅灵·香墨黑	3|12|16	2	8022	14629	14629		
333	邪侠·香墨黑	4|5|9|13|15|17	1	6022	14633	14633		
334	漆黑之影·幽暗紫	1|7|10|11|16	1	7023	14622	14622		
334	夜幕之花·赤阳红	2|5|6|8|10|14|15|17	2	9023	14626	14626		
334	夜幕之花·玫瑰粉	3|12|16	2	8023	14630	14630		
334	漆黑之影·罗兰紫	4|5|9|13|15|17	1	6023	14634	14634		
335	漆黑之影·赤阳红	1|7|10|11|16	1	7024	14623	14623		
335	夜幕之花·蝴蝶蓝	2|5|6|8|10|14|15|17	2	9024	14627	14627		
335	夜幕之花·赤阳红	3|12|16	2	8024	14631	14631		
335	漆黑之影·月光银	4|5|9|13|15|17	1	6024	14635	14635		
336	漆黑之影·蝴蝶蓝	1|7|10|11|16	1	7025	14624	14624		
336	夜幕之花·熏香紫	2|5|6|8|10|14|15|17	2	9025	14628	14628		
336	夜幕之花·蝴蝶蓝	3|12|16	2	8025	14632	14632		
336	漆黑之影·蝴蝶蓝	4|5|9|13|15|17	1	6025	14636	14636		
342	周年庆典华服	1|7|10|11|16	1	7021	15529	15529		
342	周年庆典华服	2|5|6|8|10|14|15|17	2	9021	15530	15530		
342	周年庆典华服	3|12|16	2	8021	15531	15531		
342	周年庆典华服	4|5|9|13|15|17	1	6021	15532	15532		
343	青竹觅影·薄荷绿	1|7|10|11|16	1	7027	15469	15469	天王	
344	青竹觅影·浮影金	1|7|10|11|16	1	7028	15470	15470	天王	
345	青竹觅影·幽暗红	1|7|10|11|16	1	7029	15471	15471	天王	
346	青竹觅影·蝴蝶蓝	1|7|10|11|16	1	7030	15472	15472	天王	
343	落花映雪·玫瑰粉	2|5|6|8|10|14|15|17	2	9027	15473	15473	峨嵋	
344	落花映雪·蝴蝶蓝	2|5|6|8|10|14|15|17	2	9028	15474	15474	峨嵋	
345	落花映雪·绽放橙	2|5|6|8|10|14|15|17	2	9029	15475	15475	峨嵋	
346	落花映雪·薄荷绿	2|5|6|8|10|14|15|17	2	9030	15476	15476	峨嵋	
343	落花映雪·幽雅紫	3|12|16	2	8027	15477	15477	桃花	
344	落花映雪·玄赤黑	3|12|16	2	8028	15478	15478	桃花	
345	落花映雪·忘忧黄	3|12|16	2	8029	15479	15479	桃花	
346	落花映雪·百合粉	3|12|16	2	8030	15480	15480	桃花	
343	青竹觅影·薄荷绿	4|5|9|13|15|17	1	6027	15481	15481	逍遥	
344	青竹觅影·蝴蝶蓝	4|5|9|13|15|17	1	6028	15482	15482	逍遥	
345	青竹觅影·玫瑰粉	4|5|9|13|15|17	1	6029	15483	15483	逍遥	
346	青竹觅影·浮影金	4|5|9|13|15|17	1	6030	15484	15484	逍遥	
423	佳期·鸿影	1|7|10|11|16	1	7031	15517	15517	天王	
423	佳期·花恋	2|5|6|8|10|14|15|17	2	9031	15518	15518	峨嵋	
423	佳期·琼华	3|12|16	2	8031	15519	15519	桃花	
423	佳期·墨语	4|5|9|13|15|17	1	6031	15520	15520	逍遥	
461	浮光·梦羽·朱砂红	1|7|10|11|16	1	7032	18027	18027	天王	
462	浮光·梦羽·香墨黑	1|7|10|11|16	1	7033	18028	18028	天王	
463	浮光·梦羽·落雪白	1|7|10|11|16	1	7034	18029	18029	天王	
464	浮光·梦羽·夜墨蓝	1|7|10|11|16	1	7035	18030	18030	天王	
461	浮光·梦蝶·朱砂红	2|5|6|8|10|14|15|17	2	9032	18031	18031	峨嵋	
462	浮光·梦蝶·忘忧黄	2|5|6|8|10|14|15|17	2	9033	18032	18032	峨嵋	
463	浮光·梦蝶·蝴蝶蓝	2|5|6|8|10|14|15|17	2	9034	18033	18033	峨嵋	
464	浮光·梦蝶·落雪白	2|5|6|8|10|14|15|17	2	9035	18034	18034	峨嵋	
461	浮光·梦蝶·朱砂红	3|12|16	2	8032	18035	18035	桃花	
462	浮光·梦蝶·忘忧黄	3|12|16	2	8033	18036	18036	桃花	
463	浮光·梦蝶·蝴蝶蓝	3|12|16	2	8034	18037	18037	桃花	
464	浮光·梦蝶·落雪白	3|12|16	2	8035	18038	18038	桃花	
461	浮光·梦羽·朱砂红	4|5|9|13|15|17	1	6032	18039	18039	逍遥	
462	浮光·梦羽·香墨黑	4|5|9|13|15|17	1	6033	18040	18040	逍遥	
463	浮光·梦羽·落雪白	4|5|9|13|15|17	1	6034	18041	18041	逍遥	
464	浮光·梦羽·夜墨蓝	4|5|9|13|15|17	1	6035	18042	18042	逍遥	
517	满江红·1	15	1	4421	15513	15513		
518	满江红·2	15	1	4422	15514	15514		
519	满江红·3	15	1	4423	15515	15515		
520	满江红·4	15	1	4424	15516	15516		
541	韩服·幽暗红	1	1	3025	18701	18701	外装8	
542	韩服·夜墨蓝	1	1	3026	18702	18702	外装8	
543	韩服·浮影金	1	1	3027	18703	18703	外装8	
544	韩服·水晶紫	1	1	3028	18704	18704	外装8	
541	韩服·熏香紫	2	2	3125	18705	18705	外装8	
542	韩服·玫瑰粉	2	2	3126	18706	18706	外装8	
543	韩服·忘忧黄	2	2	3127	18707	18707	外装8	
544	韩服·翡翠绿	2	2	3128	18708	18708	外装8	
541	韩服·玫瑰粉	3	2	3225	18709	18709	外装8	
542	韩服·薄荷绿	3	2	3226	18710	18710	外装8	
543	韩服·忘忧黄	3	2	3227	18711	18711	外装8	
544	韩服·罗兰紫	3	2	3228	18712	18712	外装8	
541	韩服·蝴蝶蓝	4	1	3325	18713	18713	外装8	
542	韩服·薄荷绿	4	1	3326	18714	18714	外装8	
543	韩服·香墨黑	4	1	3327	18715	18715	外装8	
544	韩服·幽暗红	4	1	3328	18716	18716	外装8	
541	韩服·薄荷绿	5	1	3425	18717	18717	外装8	
542	韩服·夜抹绿	5	1	3426	18718	18718	外装8	
543	韩服·幽暗紫	5	1	3427	18719	18719	外装8	
544	韩服·玉牙白	5	1	3428	18720	18720	外装8	
541	韩服·香墨黑	6	2	3525	18721	18721	外装8	
542	韩服·鬼魅红	6	2	3526	18722	18722	外装8	
543	韩服·幽暗紫	6	2	3527	18723	18723	外装8	
544	韩服·落叶黄	6	2	3528	18724	18724	外装8	
541	韩服·玉牙白	7	1	3625	18725	18725	外装8	
542	韩服·枯木褐	7	1	3626	18726	18726	外装8	
543	韩服·香墨黑	7	1	3627	18727	18727	外装8	
544	韩服·幽暗红	7	1	3628	18728	18728	外装8	
541	韩服·玫瑰粉	8	2	3725	18729	18729	外装8	
542	韩服·蝴蝶蓝	8	2	3726	18730	18730	外装8	
543	韩服·绽放橙	8	2	3727	18731	18731	外装8	
544	韩服·翡翠绿	8	2	3728	18732	18732	外装8	
545	韩服·熏香紫	1	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	1	1	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	1	1	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	1	1	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	2	2	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	2	2	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	2	2	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	2	2	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	3	2	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	3	2	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	3	2	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	3	2	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	4	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	4	1	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	4	1	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	4	1	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	5	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	5	1	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	5	1	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	5	1	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	6	2	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	6	2	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	6	2	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	6	2	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	7	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	7	1	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	7	1	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	7	1	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	8	2	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	8	2	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	8	2	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	8	2	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	9	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	9	1	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	9	1	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	9	1	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	10	2	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	10	2	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	10	2	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	10	2	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	11	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	11	1	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	11	1	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	11	1	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	12	2	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	12	2	3126	18706	18706	峨眉外装8	
547	韩服·忘忧黄	12	2	3127	18707	18707	峨眉外装8	
548	韩服·翡翠绿	12	2	3128	18708	18708	峨眉外装8	
545	韩服·熏香紫	13	1	3125	18705	18705	峨眉外装8	
546	韩服·玫瑰粉	13	1	3126	18706	18706	峨眉外装8	
