ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
18503	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68503	B_Hs	翠烟（女）校服T1·颜色3																																
18504	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68504	B_Hs	翠烟（女）校服T1·颜色4																																
18505	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68505	B_Hs	翠烟（女）校服T2·颜色1																																
18506	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68506	B_Hs	翠烟（女）校服T2·颜色2																																
18507	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68507	B_Hs	翠烟（女）校服T2·颜色3																																
18508	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68508	B_Hs	翠烟（女）校服T2·颜色4																																
18509	Player/Characters/F2/Prefab/F2_CY003_Body.prefab	68509	B_Hs	翠烟（女）校服T3·颜色1																																
18510	Player/Characters/F2/Prefab/F2_CY003_Body.prefab	68510	B_Hs	翠烟（女）校服T3·颜色2																																
18511	Player/Characters/F2/Prefab/F2_CY003_Body.prefab	68511	B_Hs	翠烟（女）校服T3·颜色3																																
18512	Player/Characters/F2/Prefab/F2_CY003_Body.prefab	68512	B_Hs	翠烟（女）校服T3·颜色4																																
18513	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68513	B_Hs	翠烟（女）校服T1·颜色5																																
18514	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68514	B_Hs	翠烟（女）校服T2·颜色5																																
18515	Player/Characters/F2/Prefab/F2_CY003_Body.prefab	68515	B_Hs	翠烟（女）校服T3·颜色5																																
18516	Player/Characters/F2/Prefab/F2_CY004_Body.prefab		B_Hs	翠烟（女）校服T4·颜色1				1		F2_CY004_Body	0		255|255|255|154	1	203|255|214|37	1	72|191|87|102	1																		
18517	Player/Characters/F2/Prefab/F2_CY004_Body.prefab		B_Hs	翠烟（女）校服T4·颜色2				1		F2_CY004_Body	0		255|255|255|154	1	176|245|255|37	1.05	0|138|255|102	1																		
18518	Player/Characters/F2/Prefab/F2_CY004_Body.prefab		B_Hs	翠烟（女）校服T4·颜色3				1		F2_CY004_Body	0		255|255|255|154	1	201|193|255|37	1.1	183|123|255|102	1																		
18519	Player/Characters/F2/Prefab/F2_CY004_Body.prefab		B_Hs	翠烟（女）校服T4·颜色4				1		F2_CY004_Body	0		255|255|255|154	1	255|189|245|37	1.1	255|118|218|102	1																		
18520	Player/Characters/F2/Prefab/F2_CY004_Body.prefab		B_Hs	翠烟（女）校服T4·颜色5																																
19001	Player/Characters/M1/Prefab/M1_TM002_Body.prefab	69001	B_Hs	唐门（男）校服T1·颜色1																																
19002	Player/Characters/M1/Prefab/M1_TM002_Body.prefab	69002	B_Hs	唐门（男）校服T1·颜色2																																
19003	Player/Characters/M1/Prefab/M1_TM002_Body.prefab	69003	B_Hs	唐门（男）校服T1·颜色3																																
19004	Player/Characters/M1/Prefab/M1_TM002_Body.prefab	69004	B_Hs	唐门（男）校服T1·颜色4																																
19005	Player/Characters/M1/Prefab/M1_TM001_Body.prefab	69005	B_Hs	唐门（男）校服T2·颜色1																																
19006	Player/Characters/M1/Prefab/M1_TM001_Body.prefab	69006	B_Hs	唐门（男）校服T2·颜色2																																
19007	Player/Characters/M1/Prefab/M1_TM001_Body.prefab	69007	B_Hs	唐门（男）校服T2·颜色3																																
19008	Player/Characters/M1/Prefab/M1_TM001_Body.prefab	69008	B_Hs	唐门（男）校服T2·颜色4																																
19009	Player/Characters/M1/Prefab/M1_TM003_Body.prefab	69009	B_Hs	唐门（男）校服T3·颜色1																																
19010	Player/Characters/M1/Prefab/M1_TM003_Body.prefab	69010	B_Hs	唐门（男）校服T3·颜色2																																
19011	Player/Characters/M1/Prefab/M1_TM003_Body.prefab	69011	B_Hs	唐门（男）校服T3·颜色3																																
19012	Player/Characters/M1/Prefab/M1_TM003_Body.prefab	69012	B_Hs	唐门（男）校服T3·颜色4																																
19013	Player/Characters/M1/Prefab/M1_TM002_Body.prefab	69013	B_Hs	唐门（男）校服T1·颜色5																																
19014	Player/Characters/M1/Prefab/M1_TM001_Body.prefab	69014	B_Hs	唐门（男）校服T2·颜色5																																
19015	Player/Characters/M1/Prefab/M1_TM003_Body.prefab	69015	B_Hs	唐门（男）校服T3·颜色5																																
19016	Player/Characters/M1/Prefab/M1_TM004_Body.prefab		B_Hs	唐门（男）校服T4·颜色1				1		M1_TM004_Body	0		255|255|255|70	1	255|255|255|50	1	255|255|255|19	1																		
19017	Player/Characters/M1/Prefab/M1_TM004_Body.prefab		B_Hs	唐门（男）校服T4·颜色2						M1_TM004_Body	1		189|186|153|90	1.29	255|252|236|46	1	232|64|82|43	2.1																		
19018	Player/Characters/M1/Prefab/M1_TM004_Body.prefab		B_Hs	唐门（男）校服T4·颜色3						M1_TM004_Body	1		240|190|128|90	1.29	125|125|125|82	1.29	127|124|115|74	2.1																		
19019	Player/Characters/M1/Prefab/M1_TM004_Body.prefab		B_Hs	唐门（男）校服T4·颜色4						M1_TM004_Body	1		198|207|221|45	1.29	236|227|191|29	1.43	97|208|116|37	2.15																		
19020	Player/Characters/M1/Prefab/M1_TM004_Body.prefab		B_Hs	唐门（男）校服T4·颜色5																																
20001	Player/Characters/M2/Prefab/M2_KL001_Body.prefab		B_Hs	昆仑（男）校服T1·颜色1				1		M2_KL001_Body	0		255|255|255|39	1	255|255|255|21	1	230|218|241|23	1																		
20002	Player/Characters/M2/Prefab/M2_KL001_Body.prefab		B_Hs	昆仑（男）校服T1·颜色2						M2_KL001_Body	1		241|192|103|93	1.29	255|255|255|58	1	104|84|65|62	1																		
20003	Player/Characters/M2/Prefab/M2_KL001_Body.prefab		B_Hs	昆仑（男）校服T1·颜色3						M2_KL001_Body	1		255|239|217|75	1.29	49|152|225|58	1.23	75|73|84|83	1																		
20004	Player/Characters/M2/Prefab/M2_KL001_Body.prefab		B_Hs	昆仑（男）校服T1·颜色4						M2_KL001_Body	1		241|241|241|50	1.29	211|172|101|48	1.07	71|71|71|109	1																		
20005	Player/Characters/M2/Prefab/M2_KL002_Body.prefab		B_Hs	昆仑（男）校服T2·颜色1				1		M2_KL002_Body	0		255|255|255|94	1	255|255|255|102	1	255|255|255|39	1																		
20006	Player/Characters/M2/Prefab/M2_KL002_Body.prefab		B_Hs	昆仑（男）校服T2·颜色2						M2_KL002_Body	1		230|156|108|255	1	255|97|97|96	1	48|48|48|102	1																		
20007	Player/Characters/M2/Prefab/M2_KL002_Body.prefab		B_Hs	昆仑（男）校服T2·颜色3						M2_KL002_Body	1		245|203|149|88	1	112|86|105|121	1	55|100|144|72	1																		
20008	Player/Characters/M2/Prefab/M2_KL002_Body.prefab		B_Hs	昆仑（男）校服T2·颜色4						M2_KL002_Body	1		160|240|255|88	1.16	208|93|195|120	1.1	228|227|227|53	1																		
20009	Player/Characters/M2/Prefab/M2_KL003_Body.prefab		B_Hs	昆仑（男）校服T3·颜色1				1		M2_KL003_body	0		255|255|255|115	1	255|255|255|29	1	170|168|168|166	1																		
20010	Player/Characters/M2/Prefab/M2_KL003_Body.prefab		B_Hs	昆仑（男）校服T3·颜色2						M2_KL003_body	1		227|242|253|96	1	41|41|41|99	1	157|63|85|166	1																		
20011	Player/Characters/M2/Prefab/M2_KL003_Body.prefab		B_Hs	昆仑（男）校服T3·颜色3						M2_KL003_body	1		185|255|243|94	1	225|225|225|46	1	71|139|179|55	1.37																		
20012	Player/Characters/M2/Prefab/M2_KL003_Body.prefab		B_Hs	昆仑（男）校服T3·颜色4						M2_KL003_body	1		255|216|155|94	1.11	40|101|110|94	1	51|70|74|133	1.37																		
20013	Player/Characters/M2/Prefab/M2_KL001_Body.prefab		B_Hs	昆仑（男）校服T1·颜色5						M2_KL001_Body	1		236|249|251|50	1.29	44|44|44|74	0.99	189|48|80|82	1																		
20014	Player/Characters/M2/Prefab/M2_KL002_Body.prefab		B_Hs	昆仑（男）校服T2·颜色5						M2_KL002_Body	1		225|170|72|88	1.16	178|178|178|120	1.1	37|37|37|142	1																		
20015	Player/Characters/M2/Prefab/M2_KL003_Body.prefab		B_Hs	昆仑（男）校服T3·颜色5						M2_KL003_body	1		211|235|255|117	1.11	255|219|144|43	1	116|126|133|99	1.37																		
20016	Player/Characters/M2/Prefab/M2_KL004_Body.prefab		B_Hs	昆仑（男）校服T4·颜色1				1		M2_KL004_Body	0		255|255|255|48	1	255|255|255|56	1	255|255|255|91	1																		
20017	Player/Characters/M2/Prefab/M2_KL004_Body.prefab		B_Hs	昆仑（男）校服T4·颜色2						M2_KL004_Body	1		245|173|117|72	1	97|97|97|56	1	155|151|151|91	1																		
20018	Player/Characters/M2/Prefab/M2_KL004_Body.prefab		B_Hs	昆仑（男）校服T4·颜色3						M2_KL004_Body	1		251|197|147|72	1	42|158|215|42	1	213|213|213|66	1																		
20019	Player/Characters/M2/Prefab/M2_KL004_Body.prefab		B_Hs	昆仑（男）校服T4·颜色4						M2_KL004_Body	1		255|235|210|72	1	251|210|103|42	1	191|181|181|66	1.24																		
20020	Player/Characters/M2/Prefab/M2_KL004_Body.prefab		B_Hs	昆仑（男）校服T4·颜色5																																
20501	Player/Characters/F2/Prefab/F2_KL001_Body.prefab	70501	B_Hs	昆仑（女）校服T1·颜色1																																
20502	Player/Characters/F2/Prefab/F2_KL001_Body.prefab	70502	B_Hs	昆仑（女）校服T1·颜色2																																
20503	Player/Characters/F2/Prefab/F2_KL001_Body.prefab	70503	B_Hs	昆仑（女）校服T1·颜色3																																
20504	Player/Characters/F2/Prefab/F2_KL001_Body.prefab	70504	B_Hs	昆仑（女）校服T1·颜色4																																
20505	Player/Characters/F2/Prefab/F2_KL002_Body.prefab	70505	B_Hs	昆仑（女）校服T2·颜色1																																
20506	Player/Characters/F2/Prefab/F2_KL002_Body.prefab	70506	B_Hs	昆仑（女）校服T2·颜色2																																
20507	Player/Characters/F2/Prefab/F2_KL002_Body.prefab	70507	B_Hs	昆仑（女）校服T2·颜色3																																
20508	Player/Characters/F2/Prefab/F2_KL002_Body.prefab	70508	B_Hs	昆仑（女）校服T2·颜色4																																
20509	Player/Characters/F2/Prefab/F2_KL003_Body.prefab	70509	B_Hs	昆仑（女）校服T3·颜色1																																
20510	Player/Characters/F2/Prefab/F2_KL003_Body.prefab	70510	B_Hs	昆仑（女）校服T3·颜色2																																
20511	Player/Characters/F2/Prefab/F2_KL003_Body.prefab	70511	B_Hs	昆仑（女）校服T3·颜色3																																
20512	Player/Characters/F2/Prefab/F2_KL003_Body.prefab	70512	B_Hs	昆仑（女）校服T3·颜色4																																
20513	Player/Characters/F2/Prefab/F2_KL001_Body.prefab	70513	B_Hs	昆仑（女）校服T1·颜色5																																
20514	Player/Characters/F2/Prefab/F2_KL002_Body.prefab	70514	B_Hs	昆仑（女）校服T2·颜色5																																
20515	Player/Characters/F2/Prefab/F2_KL003_Body.prefab	70515	B_Hs	昆仑（女）校服T3·颜色5																																
20516	Player/Characters/F2/Prefab/F2_KL004_Body.prefab		B_Hs	昆仑（女）校服T4·颜色1				1		F2_KL004_Body	0		255|255|255|137	1	255|255|255|50	1	255|255|255|180	1																		
20517	Player/Characters/F2/Prefab/F2_KL004_Body.prefab		B_Hs	昆仑（女）校服T4·颜色2				1		F2_KL004_Body	0		255|255|255|137	1	255|255|255|50	1.1	255|59|144|180	1.5																		
20518	Player/Characters/F2/Prefab/F2_KL004_Body.prefab		B_Hs	昆仑（女）校服T4·颜色3				1		F2_KL004_Body	0		255|255|255|137	1	226|237|255|50	1.21	35|118|255|180	1.5																		
20519	Player/Characters/F2/Prefab/F2_KL004_Body.prefab		B_Hs	昆仑（女）校服T4·颜色4				1		F2_KL004_Body	0		255|255|255|137	1	253|255|240|50	1.05	233|255|35|180	1.5																		
20520	Player/Characters/F2/Prefab/F2_KL004_Body.prefab		B_Hs	昆仑（女）校服T4·颜色5																																
21001	Player/Characters/M2/Prefab/M2_GB001_Body.prefab	71001	B_Hs	丐帮（男）校服T1·颜色1																																
21002	Player/Characters/M2/Prefab/M2_GB001_Body.prefab	71002	B_Hs	丐帮（男）校服T1·颜色2																																
21003	Player/Characters/M2/Prefab/M2_GB001_Body.prefab	71003	B_Hs	丐帮（男）校服T1·颜色3																																
21004	Player/Characters/M2/Prefab/M2_GB001_Body.prefab	71004	B_Hs	丐帮（男）校服T1·颜色4																																
21005	Player/Characters/M2/Prefab/M2_GB002_Body.prefab	71005	B_Hs	丐帮（男）校服T2·颜色1																																
21006	Player/Characters/M2/Prefab/M2_GB002_Body.prefab	71006	B_Hs	丐帮（男）校服T2·颜色2																																
21007	Player/Characters/M2/Prefab/M2_GB002_Body.prefab	71007	B_Hs	丐帮（男）校服T2·颜色3																																
21008	Player/Characters/M2/Prefab/M2_GB002_Body.prefab	71008	B_Hs	丐帮（男）校服T2·颜色4																																
21009	Player/Characters/M2/Prefab/M2_GB003_Body.prefab	71009	B_Hs	丐帮（男）校服T3·颜色1																																
21010	Player/Characters/M2/Prefab/M2_GB003_Body.prefab	71010	B_Hs	丐帮（男）校服T3·颜色2																																
21011	Player/Characters/M2/Prefab/M2_GB003_Body.prefab	71011	B_Hs	丐帮（男）校服T3·颜色3																																
21012	Player/Characters/M2/Prefab/M2_GB003_Body.prefab	71012	B_Hs	丐帮（男）校服T3·颜色4																																
21013	Player/Characters/M2/Prefab/M2_GB001_Body.prefab	71013	B_Hs	丐帮（男）校服T1·颜色5																																
21014	Player/Characters/M2/Prefab/M2_GB002_Body.prefab	71014	B_Hs	丐帮（男）校服T2·颜色5																																
21015	Player/Characters/M2/Prefab/M2_GB003_Body.prefab	71015	B_Hs	丐帮（男）校服T3·颜色5																																
21016	Player/Characters/M2/Prefab/M2_GB004_Body.prefab		B_Hs	丐帮（男）校服T4·颜色1				1		M2_GB004_Body	0		255|255|255|76	1	199|199|199|72	1.17	255|255|255|122	1																		
21017	Player/Characters/M2/Prefab/M2_GB004_Body.prefab		B_Hs	丐帮（男）校服T4·颜色2				1		M2_GB004_Body	0		255|255|255|255	1	41|42|43|137	1	246|175|223|183	1																		
21018	Player/Characters/M2/Prefab/M2_GB004_Body.prefab		B_Hs	丐帮（男）校服T4·颜色3				1		M2_GB004_Body	0		239|238|236|255	1	255|197|109|255	1.03	203|203|203|179	1																		
21019	Player/Characters/M2/Prefab/M2_GB004_Body.prefab		B_Hs	丐帮（男）校服T4·颜色4				1		M2_GB004_Body	0		239|238|236|255	1	255|148|190|255	1.03	255|127|235|179	1																		
21020	Player/Characters/M2/Prefab/M2_GB004_Body.prefab		B_Hs	丐帮（男）校服T4·颜色5																																
22501	Player/Characters/F1/Prefab/F1_WD001_Body.prefab	72501	B_Hs	五毒（女）校服T1·颜色1																																
22502	Player/Characters/F1/Prefab/F1_WD001_Body.prefab	72502	B_Hs	五毒（女）校服T1·颜色2																																
22503	Player/Characters/F1/Prefab/F1_WD001_Body.prefab	72503	B_Hs	五毒（女）校服T1·颜色3																																
22504	Player/Characters/F1/Prefab/F1_WD001_Body.prefab	72504	B_Hs	五毒（女）校服T1·颜色4																																
22505	Player/Characters/F1/Prefab/F1_WD002_Body.prefab	72505	B_Hs	五毒（女）校服T2·颜色1																																
22506	Player/Characters/F1/Prefab/F1_WD002_Body.prefab	72506	B_Hs	五毒（女）校服T2·颜色2																																
22507	Player/Characters/F1/Prefab/F1_WD002_Body.prefab	72507	B_Hs	五毒（女）校服T2·颜色3																																
22508	Player/Characters/F1/Prefab/F1_WD002_Body.prefab	72508	B_Hs	五毒（女）校服T2·颜色4																																
22509	Player/Characters/F1/Prefab/F1_WD003_Body.prefab	72509	B_Hs	五毒（女）校服T3·颜色1																																
22510	Player/Characters/F1/Prefab/F1_WD003_Body.prefab	72510	B_Hs	五毒（女）校服T3·颜色2																																
22511	Player/Characters/F1/Prefab/F1_WD003_Body.prefab	72511	B_Hs	五毒（女）校服T3·颜色3																																
22512	Player/Characters/F1/Prefab/F1_WD003_Body.prefab	72512	B_Hs	五毒（女）校服T3·颜色4																																
22513	Player/Characters/F1/Prefab/F1_WD001_Body.prefab	72513	B_Hs	五毒（女）校服T1·颜色5																																
22514	Player/Characters/F1/Prefab/F1_WD002_Body.prefab	72514	B_Hs	五毒（女）校服T2·颜色5																																
22515	Player/Characters/F1/Prefab/F1_WD003_Body.prefab	72515	B_Hs	五毒（女）校服T3·颜色5																																
22516	Player/Characters/F1/Prefab/F1_WD004_Body.prefab		B_Hs	五毒（女）校服T4·颜色1				1		F1_WD004_Body	0		255|255|255|91	1	255|255|255|11	1	255|255|255|34	1																		
22517	Player/Characters/F1/Prefab/F1_WD004_Body.prefab		B_Hs	五毒（女）校服T4·颜色2						F1_WD004_Body	1		255|212|139|91	1	255|18|18|11	1.45	236|59|255|16	1.43																		
22518	Player/Characters/F1/Prefab/F1_WD004_Body.prefab		B_Hs	五毒（女）校服T4·颜色3						F1_WD004_Body	1		255|224|172|91	1	114|46|255|11	1.45	236|59|255|16	1.74																		
22519	Player/Characters/F1/Prefab/F1_WD004_Body.prefab		B_Hs	五毒（女）校服T4·颜色4						F1_WD004_Body	1		255|255|255|32	1.32	206|222|255|11	1.45	254|251|255|16	1.87																		
22520	Player/Characters/F1/Prefab/F1_WD004_Body.prefab		B_Hs	五毒（女）校服T4·颜色5																																
23001	Player/Characters/M1/Prefab/M1_CJ001_Body.prefab	73001	B_Hs	藏剑（男）校服T1·颜色1																																
23002	Player/Characters/M1/Prefab/M1_CJ001_Body.prefab	73002	B_Hs	藏剑（男）校服T1·颜色2																																
23003	Player/Characters/M1/Prefab/M1_CJ001_Body.prefab	73003	B_Hs	藏剑（男）校服T1·颜色3																																
23004	Player/Characters/M1/Prefab/M1_CJ001_Body.prefab	73004	B_Hs	藏剑（男）校服T1·颜色4																																
23005	Player/Characters/M1/Prefab/M1_CJ002_Body.prefab	73005	B_Hs	藏剑（男）校服T2·颜色1																																
23006	Player/Characters/M1/Prefab/M1_CJ002_Body.prefab	73006	B_Hs	藏剑（男）校服T2·颜色2																																
23007	Player/Characters/M1/Prefab/M1_CJ002_Body.prefab	73007	B_Hs	藏剑（男）校服T2·颜色3																																
23008	Player/Characters/M1/Prefab/M1_CJ002_Body.prefab	73008	B_Hs	藏剑（男）校服T2·颜色4																																
23009	Player/Characters/M1/Prefab/M1_CJ003_Body.prefab	73009	B_Hs	藏剑（男）校服T3·颜色1																																
23010	Player/Characters/M1/Prefab/M1_CJ003_Body.prefab	73010	B_Hs	藏剑（男）校服T3·颜色2																																
23011	Player/Characters/M1/Prefab/M1_CJ003_Body.prefab	73011	B_Hs	藏剑（男）校服T3·颜色3																																
23012	Player/Characters/M1/Prefab/M1_CJ003_Body.prefab	73012	B_Hs	藏剑（男）校服T3·颜色4																																
23013	Player/Characters/M1/Prefab/M1_CJ001_Body.prefab	73013	B_Hs	藏剑（男）校服T1·颜色5																																
23014	Player/Characters/M1/Prefab/M1_CJ002_Body.prefab	73014	B_Hs	藏剑（男）校服T2·颜色5																																
23015	Player/Characters/M1/Prefab/M1_CJ003_Body.prefab	73015	B_Hs	藏剑（男）校服T3·颜色5																																
23016	Player/Characters/M1/Prefab/M1_CJ004_Body.prefab		B_Hs	藏剑（男）校服T4·颜色1				1		M1_CJ004_Body	0		255|255|255|32	1	255|255|255|28	1	103|96|88|93	1																		
23017	Player/Characters/M1/Prefab/M1_CJ004_Body.prefab		B_Hs	藏剑（男）校服T4·颜色2						M1_CJ004_Body	1		240|175|125|71	1	191|189|175|28	1.54	88|41|41|88	1.55																		
23018	Player/Characters/M1/Prefab/M1_CJ004_Body.prefab		B_Hs	藏剑（男）校服T4·颜色3						M1_CJ004_Body	1		225|216|193|71	1	28|46|101|28	1.54	52|54|63|55	1.41																		
23019	Player/Characters/M1/Prefab/M1_CJ004_Body.prefab		B_Hs	藏剑（男）校服T4·颜色4						M1_CJ004_Body	1		87|164|179|48	1.38	48|48|48|70	1.87	243|238|216|11	1.15																		
23020	Player/Characters/M1/Prefab/M1_CJ004_Body.prefab		B_Hs	藏剑（男）校服T4·颜色5																																
24501	Player/Characters/F2/Prefab/F2_CG001_Body.prefab	74501	B_Hs	长歌（女）校服T1·颜色1																																
24502	Player/Characters/F2/Prefab/F2_CG001_Body.prefab	74502	B_Hs	长歌（女）校服T1·颜色2																																
24503	Player/Characters/F2/Prefab/F2_CG001_Body.prefab	74503	B_Hs	长歌（女）校服T1·颜色3																																
24504	Player/Characters/F2/Prefab/F2_CG001_Body.prefab	74504	B_Hs	长歌（女）校服T1·颜色4																																
24505	Player/Characters/F2/Prefab/F2_CG002_Body.prefab	74505	B_Hs	长歌（女）校服T2·颜色1																																
24506	Player/Characters/F2/Prefab/F2_CG002_Body.prefab	74506	B_Hs	长歌（女）校服T2·颜色2																																
24507	Player/Characters/F2/Prefab/F2_CG002_Body.prefab	74507	B_Hs	长歌（女）校服T2·颜色3																																
24508	Player/Characters/F2/Prefab/F2_CG002_Body.prefab	74508	B_Hs	长歌（女）校服T2·颜色4																																
24509	Player/Characters/F2/Prefab/F2_CG003_Body.prefab	74509	B_Hs	长歌（女）校服T3·颜色1																																
24510	Player/Characters/F2/Prefab/F2_CG003_Body.prefab	74510	B_Hs	长歌（女）校服T3·颜色2																																
24511	Player/Characters/F2/Prefab/F2_CG003_Body.prefab	74511	B_Hs	长歌（女）校服T3·颜色3																																
24512	Player/Characters/F2/Prefab/F2_CG003_Body.prefab	74512	B_Hs	长歌（女）校服T3·颜色4																																
24513	Player/Characters/F2/Prefab/F2_CG001_Body.prefab	74513	B_Hs	长歌（女）校服T1·颜色5																																
24514	Player/Characters/F2/Prefab/F2_CG002_Body.prefab	74514	B_Hs	长歌（女）校服T2·颜色5																																
24515	Player/Characters/F2/Prefab/F2_CG003_Body.prefab	74515	B_Hs	长歌（女）校服T3·颜色5																																
24516	Player/Characters/F2/Prefab/F2_CG004_Body.prefab		B_Hs	长歌（女）校服T4·颜色1				1		F2_CG004_body	0		255|255|255|109	1	255|255|255|96	1	255|255|255|115	1																		
24517	Player/Characters/F2/Prefab/F2_CG004_Body.prefab		B_Hs	长歌（女）校服T4·颜色2				1		F2_CG004_body	0		255|255|255|109	1	255|255|255|96	1	255|69|69|115	1																		
24518	Player/Characters/F2/Prefab/F2_CG004_Body.prefab		B_Hs	长歌（女）校服T4·颜色3						F2_CG004_body	1		255|255|255|109	1	255|255|255|96	1	93|174|255|137	1.5																		
24519	Player/Characters/F2/Prefab/F2_CG004_Body.prefab		B_Hs	长歌（女）校服T4·颜色4						F2_CG004_body	1		255|255|255|109	1	255|255|255|96	1	108|255|164|137	1.5																		
24520	Player/Characters/F2/Prefab/F2_CG004_Body.prefab		B_Hs	长歌（女）校服T4·颜色5																																
25001	Player/Characters/M1/Prefab/M1_TS003_Body.prefab	75001	B_Hs	天山（男）校服T1·颜色1																																
25002	Player/Characters/M1/Prefab/M1_TS003_Body.prefab	75002	B_Hs	天山（男）校服T1·颜色2																																
25003	Player/Characters/M1/Prefab/M1_TS003_Body.prefab	75003	B_Hs	天山（男）校服T1·颜色3																																
25004	Player/Characters/M1/Prefab/M1_TS003_Body.prefab	75004	B_Hs	天山（男）校服T1·颜色4																																
25005	Player/Characters/M1/Prefab/M1_TS002_Body.prefab	75005	B_Hs	天山（男）校服T2·颜色1																																
25006	Player/Characters/M1/Prefab/M1_TS002_Body.prefab	75006	B_Hs	天山（男）校服T2·颜色2																																
25007	Player/Characters/M1/Prefab/M1_TS002_Body.prefab	75007	B_Hs	天山（男）校服T2·颜色3																																
25008	Player/Characters/M1/Prefab/M1_TS002_Body.prefab	75008	B_Hs	天山（男）校服T2·颜色4																																
25009	Player/Characters/M1/Prefab/M1_TS001_Body.prefab	75009	B_Hs	天山（男）校服T3·颜色1																																
25010	Player/Characters/M1/Prefab/M1_TS001_Body.prefab	75010	B_Hs	天山（男）校服T3·颜色2																																
25011	Player/Characters/M1/Prefab/M1_TS001_Body.prefab	75011	B_Hs	天山（男）校服T3·颜色3																																
25012	Player/Characters/M1/Prefab/M1_TS001_Body.prefab	75012	B_Hs	天山（男）校服T3·颜色4																																
25013	Player/Characters/M1/Prefab/M1_TS003_Body.prefab	75013	B_Hs	天山（男）校服T1·颜色5																																
25014	Player/Characters/M1/Prefab/M1_TS002_Body.prefab	75014	B_Hs	天山（男）校服T2·颜色5																																
25015	Player/Characters/M1/Prefab/M1_TS001_Body.prefab	75015	B_Hs	天山（男）校服T3·颜色5																																
25016	Player/Characters/M1/Prefab/M1_TS004_Body.prefab		B_Hs	天山（男）校服T4·颜色1				1		M1_TS004_Body	0		167|185|195|19	1.79	111|136|185|15	1.31	208|208|208|15	1.24																		
25017	Player/Characters/M1/Prefab/M1_TS004_Body.prefab		B_Hs	天山（男）校服T4·颜色2				1		M1_TS004_Body	0		255|224|157|19	1.76	12|87|112|29	1.41	142|145|149|15	1.3																		
25018	Player/Characters/M1/Prefab/M1_TS004_Body.prefab		B_Hs	天山（男）校服T4·颜色3						M1_TS004_Body	1		202|194|186|19	1.87	37|37|36|23	1.54	225|185|114|4	1.2																		
25019	Player/Characters/M1/Prefab/M1_TS004_Body.prefab		B_Hs	天山（男）校服T4·颜色4						M1_TS004_Body	1		196|193|179|19	1.79	159|59|144|26	1.5	195|177|213|0	1.18																		
25020	Player/Characters/M1/Prefab/M1_TS004_Body.prefab		B_Hs	天山（男）校服T4·颜色5																																
25501	Player/Characters/F2/Prefab/F2_TS003_Body.prefab	75501	B_Hs	天山（女）校服T1·颜色1																																
25502	Player/Characters/F2/Prefab/F2_TS003_Body.prefab	75502	B_Hs	天山（女）校服T1·颜色2																																
25503	Player/Characters/F2/Prefab/F2_TS003_Body.prefab	75503	B_Hs	天山（女）校服T1·颜色3																																
25504	Player/Characters/F2/Prefab/F2_TS003_Body.prefab	75504	B_Hs	天山（女）校服T1·颜色4																																
25505	Player/Characters/F2/Prefab/F2_TS002_Body.prefab	75505	B_Hs	天山（女）校服T2·颜色1																																
25506	Player/Characters/F2/Prefab/F2_TS002_Body.prefab	75506	B_Hs	天山（女）校服T2·颜色2																																
25507	Player/Characters/F2/Prefab/F2_TS002_Body.prefab	75507	B_Hs	天山（女）校服T2·颜色3																																
25508	Player/Characters/F2/Prefab/F2_TS002_Body.prefab	75508	B_Hs	天山（女）校服T2·颜色4																																
25509	Player/Characters/F2/Prefab/F2_TS001_Body.prefab	75509	B_Hs	天山（女）校服T3·颜色1																																
25510	Player/Characters/F2/Prefab/F2_TS001_Body.prefab	75510	B_Hs	天山（女）校服T3·颜色2																																
25511	Player/Characters/F2/Prefab/F2_TS001_Body.prefab	75511	B_Hs	天山（女）校服T3·颜色3																																
25512	Player/Characters/F2/Prefab/F2_TS001_Body.prefab	75512	B_Hs	天山（女）校服T3·颜色4																																
25513	Player/Characters/F2/Prefab/F2_TS003_Body.prefab	75513	B_Hs	天山（女）校服T1·颜色5																																
25514	Player/Characters/F2/Prefab/F2_TS002_Body.prefab	75514	B_Hs	天山（女）校服T2·颜色5																																
25515	Player/Characters/F2/Prefab/F2_TS001_Body.prefab	75515	B_Hs	天山（女）校服T3·颜色5																																
25516	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色1				1		F2_TS004_Body	0		255|220|108|115	1	157|198|255|172	1.31	99|158|255|255	1																		
