ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
646	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab			B_LH	B_RH	藏剑武器6		1	0.1	m7_s007_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s007_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
647	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab			B_LH	B_RH	藏剑武器7		1	0.1	m7_s008_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s008_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
648	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab			B_LH	B_RH	藏剑武器8		1	0.1	m7_s009_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s009_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
649	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab			B_LH	B_RH	藏剑武器9		1	0.1	m7_s010_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s010_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
650	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab			B_LH	B_RH	藏剑武器10		1	0.1	m7_s011_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s011_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255										
651		Player/Doodads/weapons/Prefabs/f7_s002.prefab			B_LH	B_RH	长歌武器1		1	0.1	f7_s002	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
652		Player/Doodads/weapons/Prefabs/f7_s003.prefab			B_LH	B_RH	长歌武器2		1	0.1	f7_s003	0	0.1	255|255|255|255		255|255|255|220		255|255|255|255																			
653		Player/Doodads/weapons/Prefabs/f7_s004.prefab			B_LH	B_RH	长歌武器3		1	0.1	f7_s004	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
654		Player/Doodads/weapons/Prefabs/f7_s005.prefab			B_LH	B_RH	长歌武器4		1	0.1	f7_s005	0	0.1	255|255|255|255		255|255|255|238		255|255|255|255																			
655		Player/Doodads/weapons/Prefabs/f7_s006.prefab			B_LH	B_RH	长歌武器5		1	0.1	f7_s006	0	0.1	255|255|255|255		255|255|255|212		255|255|255|255																			
656		Player/Doodads/weapons/Prefabs/f7_s007.prefab			B_LH	B_RH	长歌武器6		1	0.1	f7_s007	0	0.1	255|255|255|255		255|255|255|227		255|255|255|255																			
657		Player/Doodads/weapons/Prefabs/f7_s008.prefab			B_LH	B_RH	长歌武器7		1	0.1	f7_s008	0	0.1	255|255|255|255		255|255|255|235		255|255|255|255																			
658		Player/Doodads/weapons/Prefabs/f7_s009.prefab			B_LH	B_RH	长歌武器8		1	0.1	f7_s009	0	0.1	255|255|255|255		255|255|255|255		255|255|255|227																			
659		Player/Doodads/weapons/Prefabs/f7_s010.prefab			B_LH	B_RH	长歌武器9		1	0.1	f7_s010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
660		Player/Doodads/weapons/Prefabs/f7_s011.prefab			B_LH	B_RH	长歌武器10		1	0.1	f7_s011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
661	Player/Doodads/weapons/Prefabs/f8_q002.prefab				B_LH	B_RH	天山派武器1		1		f8_q002	0		255|255|255|255		255|255|255|255		255|255|255|255																			
662	Player/Doodads/weapons/Prefabs/f8_q003.prefab				B_LH	B_RH	天山派武器2		1		f8_q003	0		255|255|255|255		255|255|255|255		255|255|255|255																			
663	Player/Doodads/weapons/Prefabs/f8_q004.prefab				B_LH	B_RH	天山派武器3		1		f8_q004	0		255|255|255|255		255|255|255|255		255|255|255|255																			
664	Player/Doodads/weapons/Prefabs/f8_q005.prefab				B_LH	B_RH	天山派武器4		1		f8_q005	0		255|255|255|255		255|255|255|255		255|255|255|255																			
665	Player/Doodads/weapons/Prefabs/f8_q006.prefab				B_LH	B_RH	天山派武器5		1		f8_q006	0		255|255|255|255		255|255|255|255		255|255|255|255																			
666	Player/Doodads/weapons/Prefabs/f8_q007.prefab				B_LH	B_RH	天山派武器6		1		f8_q007	0		255|255|255|255		255|255|255|255		255|255|255|255																			
667	Player/Doodads/weapons/Prefabs/f8_q008.prefab				B_LH	B_RH	天山派武器7		1		f8_q008	0		255|255|255|255		255|255|255|255		255|255|255|255																			
668	Player/Doodads/weapons/Prefabs/f8_q009.prefab				B_LH	B_RH	天山派武器8		1		f8_q009	0		255|255|255|255		255|255|255|255		255|255|255|255																			
669	Player/Doodads/weapons/Prefabs/f8_q010.prefab				B_LH	B_RH	天山派武器9		1		f8_q010	0		255|255|255|255		255|255|255|255		255|255|255|255																			
670	Player/Doodads/weapons/Prefabs/f8_q011.prefab				B_LH	B_RH	天山派武器10		1		f8_q011	0		255|255|255|255		255|255|255|255		255|255|255|255																			
671		Player/Doodads/weapons/Prefabs/f9_w002.prefab			B_LH	B_RH	霸刀男武器1		1		f9_w002	0		255|255|255|255		255|255|255|255		255|255|255|255																			
672		Player/Doodads/weapons/Prefabs/f9_w003.prefab			B_LH	B_RH	霸刀男武器2		1		f9_w003	0		255|255|255|255		255|255|255|255		255|255|255|255																			
673		Player/Doodads/weapons/Prefabs/f9_w004.prefab			B_LH	B_RH	霸刀男武器3		1		f9_w004	0		255|255|255|255		255|255|255|255		255|255|255|255																			
674		Player/Doodads/weapons/Prefabs/f9_w005.prefab			B_LH	B_RH	霸刀男武器4		1		f9_w005	0		255|255|255|255		255|255|255|255		255|255|255|255																			
675		Player/Doodads/weapons/Prefabs/f9_w006.prefab			B_LH	B_RH	霸刀男武器5		1		f9_w006	0		255|255|255|255		255|255|255|255		255|255|255|255																			
676		Player/Doodads/weapons/Prefabs/f9_w007.prefab			B_LH	B_RH	霸刀男武器6		1		f9_w007	0		255|255|255|255		255|255|255|255		255|255|255|255																			
677		Player/Doodads/weapons/Prefabs/f9_w008.prefab			B_LH	B_RH	霸刀男武器7		1		f9_w008	0		255|255|255|255		255|255|255|255		255|255|255|255																			
678		Player/Doodads/weapons/Prefabs/f9_w009.prefab			B_LH	B_RH	霸刀男武器8		1		f9_w009	0		255|255|255|255		255|255|255|255		255|255|255|255																			
679		Player/Doodads/weapons/Prefabs/f9_w010.prefab			B_LH	B_RH	霸刀男武器9		1		f9_w010	0		255|255|255|255		255|255|255|255		255|255|255|255																			
680		Player/Doodads/weapons/Prefabs/f9_w011.prefab			B_LH	B_RH	霸刀男武器10		1		f9_w011	0		255|255|255|255		255|255|255|255		255|255|255|255																			
681		Player/Doodads/weapons/Prefabs/f10_h002.prefab			B_LH	B_RH	华山武器1		1		f10_h002	0		255|255|255|255		255|255|255|255		255|255|255|255																			
682		Player/Doodads/weapons/Prefabs/f10_h003.prefab			B_LH	B_RH	华山武器2		1		f10_h003	0		255|255|255|255		255|255|255|255		255|255|255|255																			
683		Player/Doodads/weapons/Prefabs/f10_h004.prefab			B_LH	B_RH	华山武器3		1		f10_h004	0		255|255|255|255		255|255|255|255		255|255|255|255																			
684		Player/Doodads/weapons/Prefabs/f10_h005.prefab			B_LH	B_RH	华山武器4		1		f10_h005	0		255|255|255|255		255|255|255|255		255|255|255|255																			
685		Player/Doodads/weapons/Prefabs/f10_h006.prefab			B_LH	B_RH	华山武器5		1		f10_h006	0		255|255|255|255		255|255|255|255		255|255|255|255																			
686		Player/Doodads/weapons/Prefabs/f10_h007.prefab			B_LH	B_RH	华山武器6		1		f10_h007	0		255|255|255|255		255|255|255|255		255|255|255|255																			
687		Player/Doodads/weapons/Prefabs/f10_h008.prefab			B_LH	B_RH	华山武器7		1		f10_h008	0		255|255|255|255		255|255|255|255		255|255|255|255																			
688		Player/Doodads/weapons/Prefabs/f10_h009.prefab			B_LH	B_RH	华山武器8		1		f10_h009	0		255|255|255|255		255|255|255|255		255|255|255|255																			
689		Player/Doodads/weapons/Prefabs/f10_h010.prefab			B_LH	B_RH	华山武器9		1		f10_h010	0		255|255|255|255		255|255|255|255		255|255|255|255																			
690		Player/Doodads/weapons/Prefabs/f10_h011.prefab			B_LH	B_RH	华山武器10		1		f10_h011	0		255|255|255|255		255|255|255|255		255|255|255|255																			
691		Player/Doodads/weapons/Prefabs/m1_l002.prefab			B_LH	B_RH	18门派武器1																														
692		Player/Doodads/weapons/Prefabs/m1_l003.prefab			B_LH	B_RH	18门派武器2																														
693		Player/Doodads/weapons/Prefabs/m1_l005.prefab			B_LH	B_RH	18门派武器3																														
694		Player/Doodads/weapons/Prefabs/m1_l007.prefab			B_LH	B_RH	18门派武器4																														
695		Player/Doodads/weapons/Prefabs/m1_l006.prefab			B_LH	B_RH	18门派武器5																														
696		Player/Doodads/weapons/Prefabs/m1_l004.prefab			B_LH	B_RH	18门派武器6																														
697		Player/Doodads/weapons/Prefabs/m1_l008.prefab			B_LH	B_RH	18门派武器7																														
698		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	18门派武器8																														
699		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	18门派武器9																														
700		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	18门派武器10																														
701		Player/Doodads/weapons/Prefabs/m1_l002.prefab			B_LH	B_RH	19门派武器1																														
702		Player/Doodads/weapons/Prefabs/m1_l003.prefab			B_LH	B_RH	19门派武器2																														
703		Player/Doodads/weapons/Prefabs/m1_l005.prefab			B_LH	B_RH	19门派武器3																														
704		Player/Doodads/weapons/Prefabs/m1_l007.prefab			B_LH	B_RH	19门派武器4																														
705		Player/Doodads/weapons/Prefabs/m1_l006.prefab			B_LH	B_RH	19门派武器5																														
706		Player/Doodads/weapons/Prefabs/m1_l004.prefab			B_LH	B_RH	19门派武器6																														
707		Player/Doodads/weapons/Prefabs/m1_l008.prefab			B_LH	B_RH	19门派武器7																														
708		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	19门派武器8																														
709		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	19门派武器9																														
710		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	19门派武器10																														
711		Player/Doodads/weapons/Prefabs/m1_l002.prefab			B_LH	B_RH	20门派武器1																														
712		Player/Doodads/weapons/Prefabs/m1_l003.prefab			B_LH	B_RH	20门派武器2																														
713		Player/Doodads/weapons/Prefabs/m1_l005.prefab			B_LH	B_RH	20门派武器3																														
714		Player/Doodads/weapons/Prefabs/m1_l007.prefab			B_LH	B_RH	20门派武器4																														
715		Player/Doodads/weapons/Prefabs/m1_l006.prefab			B_LH	B_RH	20门派武器5																														
716		Player/Doodads/weapons/Prefabs/m1_l004.prefab			B_LH	B_RH	20门派武器6																														
717		Player/Doodads/weapons/Prefabs/m1_l008.prefab			B_LH	B_RH	20门派武器7																														
718		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	20门派武器8																														
719		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	20门派武器9																														
720		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	20门派武器10																														
801	Player/Doodads/weapons/Prefabs/m2_h012.prefab	Player/Doodads/weapons/Prefabs/m2_h012.prefab			B_LH	B_RH	天王武器11		1	0.1	m2_h012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
802	Player/Doodads/weapons/Prefabs/m2_h013.prefab	Player/Doodads/weapons/Prefabs/m2_h013.prefab			B_LH	B_RH	天王武器12		1		m2_h013	0		255|255|255|255		255|255|255|255		255|255|255|255																			
803	Player/Doodads/weapons/Prefabs/m2_h014.prefab	Player/Doodads/weapons/Prefabs/m2_h014.prefab			B_LH	B_RH	天王武器13		1		m2_h014	0		255|255|255|255		255|255|255|255		255|255|255|255																			
804	Player/Doodads/weapons/Prefabs/m2_h015.prefab	Player/Doodads/weapons/Prefabs/m2_h015.prefab			B_LH	B_RH	天王武器14		1		m2_h015	0		255|255|255|255		255|255|255|255		255|255|255|255																			
805	Player/Doodads/weapons/Prefabs/m2_h016.prefab	Player/Doodads/weapons/Prefabs/m2_h016.prefab			B_LH	B_RH	天王武器15		1		m2_h016	0		255|255|255|255		255|255|255|255		255|255|255|255																			
806	Player/Doodads/weapons/Prefabs/m2_h004.prefab	Player/Doodads/weapons/Prefabs/m2_h004.prefab			B_LH	B_RH	天王武器16																														
807	Player/Doodads/weapons/Prefabs/m2_h008.prefab	Player/Doodads/weapons/Prefabs/m2_h008.prefab			B_LH	B_RH	天王武器17																														
808	Player/Doodads/weapons/Prefabs/m2_h009.prefab	Player/Doodads/weapons/Prefabs/m2_h009.prefab			B_LH	B_RH	天王武器18																														
809	Player/Doodads/weapons/Prefabs/m2_h010.prefab	Player/Doodads/weapons/Prefabs/m2_h010.prefab			B_LH	B_RH	天王武器19																														
810	Player/Doodads/weapons/Prefabs/m2_h011.prefab	Player/Doodads/weapons/Prefabs/m2_h011.prefab			B_LH	B_RH	天王武器20																														
811		Player/Doodads/weapons/Prefabs/f2_s012.prefab			B_LH	B_RH	峨眉武器11		1	0.1	f2_s012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
812		Player/Doodads/weapons/Prefabs/f2_s013.prefab			B_LH	B_RH	峨眉武器12		1		f2_s013	0		255|255|255|255		255|255|255|255		255|255|255|255																			
813		Player/Doodads/weapons/Prefabs/f2_s014.prefab			B_LH	B_RH	峨眉武器13		1		f2_s014	0		255|255|255|255		255|255|255|255		255|255|255|255																			
814		Player/Doodads/weapons/Prefabs/f2_s015.prefab			B_LH	B_RH	峨眉武器14		1		f2_s015	0		255|255|255|255		255|255|255|255		255|255|255|255																			
815		Player/Doodads/weapons/Prefabs/f2_s016.prefab			B_LH	B_RH	峨眉武器15		1		f2_s016	0		255|255|255|255		255|255|255|255		255|255|255|255																			
816		Player/Doodads/weapons/Prefabs/f2_s007.prefab			B_LH	B_RH	峨眉武器16																														
817		Player/Doodads/weapons/Prefabs/f2_s008.prefab			B_LH	B_RH	峨眉武器17																														
818		Player/Doodads/weapons/Prefabs/f2_s009.prefab			B_LH	B_RH	峨眉武器18																														
819		Player/Doodads/weapons/Prefabs/f2_s010.prefab			B_LH	B_RH	峨眉武器19																														
820		Player/Doodads/weapons/Prefabs/f2_s011.prefab			B_LH	B_RH	峨眉武器20																														
821	Player/Doodads/weapons/Prefabs/f1_a012.prefab				B_LH	B_RH	桃花武器11		1	0.1	f1_a012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
822	Player/Doodads/weapons/Prefabs/f1_a013.prefab				B_LH	B_RH	桃花武器12		1		f1_a013	0		255|255|255|255		255|255|255|255		255|255|255|255																			
823	Player/Doodads/weapons/Prefabs/f1_a014.prefab				B_LH	B_RH	桃花武器13		1		f1_a014	0		255|255|255|255		255|255|255|255		255|255|255|255																			
824	Player/Doodads/weapons/Prefabs/f1_a015.prefab				B_LH	B_RH	桃花武器14		1		f1_a015	0		255|255|255|255		255|255|255|255		255|255|255|255																			
825	Player/Doodads/weapons/Prefabs/f1_a016.prefab				B_LH	B_RH	桃花武器15		1		f1_a016	0		255|255|255|255		255|255|255|255		255|255|255|255																			
826	Player/Doodads/weapons/Prefabs/f1_a007.prefab				B_LH	B_RH	桃花武器16																														
827	Player/Doodads/weapons/Prefabs/f1_a008.prefab				B_LH	B_RH	桃花武器17																														
828	Player/Doodads/weapons/Prefabs/f1_a009.prefab				B_LH	B_RH	桃花武器18																														
829	Player/Doodads/weapons/Prefabs/f1_a010.prefab				B_LH	B_RH	桃花武器19																														
830	Player/Doodads/weapons/Prefabs/f1_a011.prefab				B_LH	B_RH	桃花武器20																														
831		Player/Doodads/weapons/Prefabs/m1_l012.prefab			B_LH	B_RH	逍遥武器11		1	0.1	m1_l012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																			
832		Player/Doodads/weapons/Prefabs/m1_l013.prefab			B_LH	B_RH	逍遥武器12		1		m1_l013	0		255|255|255|255		255|255|255|255		255|255|255|255																			
833		Player/Doodads/weapons/Prefabs/m1_l014.prefab			B_LH	B_RH	逍遥武器13		1		m1_l014	0		255|255|255|255		255|255|255|255		255|255|255|255																			
834		Player/Doodads/weapons/Prefabs/m1_l015.prefab			B_LH	B_RH	逍遥武器14		1		m1_l015	0		255|255|255|255		255|255|255|255		255|255|255|255																			
835		Player/Doodads/weapons/Prefabs/m1_l016.prefab			B_LH	B_RH	逍遥武器15		1		m1_l016	0		255|255|255|255		255|255|255|255		255|255|255|255																			
836		Player/Doodads/weapons/Prefabs/m1_l004.prefab			B_LH	B_RH	逍遥武器16																														
837		Player/Doodads/weapons/Prefabs/m1_l008.prefab			B_LH	B_RH	逍遥武器17																														
838		Player/Doodads/weapons/Prefabs/m1_l009.prefab			B_LH	B_RH	逍遥武器18																														
839		Player/Doodads/weapons/Prefabs/m1_l010.prefab			B_LH	B_RH	逍遥武器19																														
840		Player/Doodads/weapons/Prefabs/m1_l011.prefab			B_LH	B_RH	逍遥武器20																														
841	Player/Doodads/weapons/Prefabs/m3_s012_L.prefab	Player/Doodads/weapons/Prefabs/m3_s012_R.prefab			B_LH	B_RH	武当武器11			0.5	m3_s012_l	4	0.5	138|138|204|255		247|206|74|169		240|240|240|255		m3_s012_r	4	0.5	138|138|204|255		247|206|74|169		240|240|240|255										
842	Player/Doodads/weapons/Prefabs/m3_s013_L.prefab	Player/Doodads/weapons/Prefabs/m3_s013_R.prefab			B_LH	B_RH	武当武器12		1		m3_s013_l	0		255|255|255|255		255|255|255|255		255|255|255|255		m3_s013_r	0		255|255|255|255		255|255|255|255		255|255|255|255										
843	Player/Doodads/weapons/Prefabs/m3_s014_L.prefab	Player/Doodads/weapons/Prefabs/m3_s014_R.prefab			B_LH	B_RH	武当武器13		1		m3_s014_l	0		255|255|255|255		255|255|255|255		255|255|255|255		m3_s014_r	0		255|255|255|255		255|255|255|255		255|255|255|255										
844	Player/Doodads/weapons/Prefabs/m3_s015_L.prefab	Player/Doodads/weapons/Prefabs/m3_s015_R.prefab			B_LH	B_RH	武当武器14		1		m3_s015_l	0		255|255|255|255		255|255|255|255		255|255|255|255		m3_s015_r	0		255|255|255|255		255|255|255|255		255|255|255|255										
845	Player/Doodads/weapons/Prefabs/m3_s016_L.prefab	Player/Doodads/weapons/Prefabs/m3_s016_R.prefab			B_LH	B_RH	武当武器15		1		m3_s016_l	0		255|255|255|255		255|255|255|255		255|255|255|255		m3_s016_r	0		255|255|255|255		255|255|255|255		255|255|255|255										
846	Player/Doodads/weapons/Prefabs/m3_s002_L.prefab	Player/Doodads/weapons/Prefabs/m3_s002_R.prefab			B_LH	B_RH	武当武器16																														
847	Player/Doodads/weapons/Prefabs/m3_s008_L.prefab	Player/Doodads/weapons/Prefabs/m3_s008_R.prefab			B_LH	B_RH	武当武器17																														
848	Player/Doodads/weapons/Prefabs/m3_s009_L.prefab	Player/Doodads/weapons/Prefabs/m3_s009_R.prefab			B_LH	B_RH	武当武器18																														
849	Player/Doodads/weapons/Prefabs/m3_s010_L.prefab	Player/Doodads/weapons/Prefabs/m3_s010_R.prefab			B_LH	B_RH	武当武器19																														
850	Player/Doodads/weapons/Prefabs/m3_s011_L.prefab	Player/Doodads/weapons/Prefabs/m3_s011_R.prefab			B_LH	B_RH	武当武器20																														
851	Player/Doodads/weapons/Prefabs/f3_d012_l.prefab	Player/Doodads/weapons/Prefabs/f3_d012_r.prefab	10481	10481	B_LH	B_RH	天忍武器11																														
852	Player/Doodads/weapons/Prefabs/f3_d013_l.prefab	Player/Doodads/weapons/Prefabs/f3_d013_r.prefab	10482	10482	B_LH	B_RH	天忍武器12																														
853	Player/Doodads/weapons/Prefabs/f3_d014_l.prefab	Player/Doodads/weapons/Prefabs/f3_d014_r.prefab	10483	10483	B_LH	B_RH	天忍武器13																														
854	Player/Doodads/weapons/Prefabs/f3_d015_l.prefab	Player/Doodads/weapons/Prefabs/f3_d015_r.prefab			B_LH	B_RH	天忍武器14		1		f3_d015_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f3_d015_r	0		255|255|255|255		255|255|255|255		255|255|255|255										
